,game_key,winner_id,odd_team_1,odd_ml_1,odd_team_2,odd_ml_2
624,201901031x00008b04,20,8,-167,20,140
625,201901041x0009c14e,31,24,116,31,-138
626,201901041x00017b50,11,25,-120,11,-101
627,201901041x00002efc,9,9,100,10,-120
628,201901041x00011398,18,18,-206,13,171
629,201901041x0001c282,19,19,-115,16,-104
630,201901041x00001e18,3,3,155,21,-186
631,201901041x00023ecc,15,15,-140,23,118
632,201901051x00000024,1,1,-226,2,184
633,201901051x00000bb6,10,4,-121,10,101
634,201901051x000a0cd2,28,28,-113,27,-107
635,201901051x000043c0,21,5,-126,21,105
636,201901051x0000540a,20,6,152,20,-182
637,201901051x00027f74,26,14,120,26,-144
638,201901051x0000e058,29,29,-104,7,-114
639,201901051x00015c52,12,22,-142,12,119
640,201901051x00012f46,8,8,-284,30,229
641,201901061x000777ba,27,24,-166,27,141
642,201901061x00020470,25,25,-137,13,114
643,201901061x000011f2,16,3,138,16,-164
644,201901061x000012fc,9,6,151,9,-181
645,201901061x00014320,17,15,-269,17,215
646,201901061x00023ed4,31,31,-211,11,174
647,201901061x00038274,23,23,-159,19,133
648,201901071x00039914,26,17,153,26,-183
649,201901071x00003db8,20,5,-118,20,-102
650,201901071x0001cfe0,22,14,-119,22,-100
651,201901071x000b89b0,29,29,-235,28,193
652,201901071x00009898,21,8,-134,21,113
653,201901081x000006e4,1,1,-191,20,160
654,201901081x00000506,2,2,-117,11,-101
655,201901081x00000238,5,3,-108,5,-110
656,201901081x000041ac,9,12,-117,9,-102
657,201901081x000018d6,15,15,-187,4,157
658,201901081x000ac168,29,29,-213,27,175
659,201901081x00033916,19,22,-106,19,-114
660,201901081x00001e0a,7,7,-194,10,162
661,201901081x00030e98,31,31,-289,13,234
662,201901081x00032aca,23,23,-158,18,133
663,201901081x0000fd3e,16,16,-210,14,172
664,201901091x0000772e,6,24,-230,6,190
665,201901091x00040258,26,26,-190,18,159
666,201901091x00026350,21,17,157,21,-188
667,201901101x00000484,16,1,-145,16,121
668,201901101x0000e410,10,10,-103,21,-115
669,201901101x00004c42,27,27,-122,4,102
670,201901101x0000a072,6,28,-241,6,197
671,201901101x0003de9e,20,20,-122,23,101
672,201901101x00002d4a,8,11,141,8,-169
673,201901101x000080e0,12,13,110,12,-132
674,201901101x00015ea6,14,14,-110,19,-109
675,201901101x00004a10,22,22,-134,5,112
676,201901101x000018d0,7,7,-225,9,183
677,201901101x0009e6ec,25,30,-125,25,104
678,201901101x000e0cb8,29,31,-124,29,104
679,201901111x00026fbe,15,24,115,15,-137
680,201901111x0000037c,9,9,-150,2,127
681,201901111x000046e6,26,26,-237,4,194
682,201901111x000023d4,23,23,-227,3,184
683,201901121x0000023a,7,2,158,7,-189
684,201901121x00050e20,31,17,146,31,-174
685,201901121x00033916,22,19,-149,22,125
686,201901121x000813d0,25,27,-148,25,124
687,201901121x00034786,28,28,127,15,-151
688,201901121x00001b6a,3,20,-251,3,205
689,201901121x00003280,5,5,-112,18,-107
690,201901121x00007e0e,11,11,-126,14,105
691,201901121x000080e0,13,12,-198,13,165
692,201901121x0000abb8,29,29,-360,6,281
693,201901121x00000144,1,8,-133,1,111
694,201901121x00008812,10,16,-162,10,136
695,201901131x0000bc70,9,9,112,21,-134
696,201901131x00005c38,10,10,-247,13,202
697,201901131x000782ac,26,26,-273,25,219
698,201901131x000029fe,12,12,140,7,-169
699,201901131x00005d82,30,30,-108,4,-110
700,201901131x00057c46,23,23,-199,24,165
701,201901141x00000090,5,1,-187,5,158
702,201901141x00001b76,27,27,-120,2,100
703,201901141x0000b5a0,11,11,-157,17,130
704,201901141x000182a2,14,14,104,20,-124
705,201901141x000071c2,18,8,-195,18,159
706,201901141x000253f6,22,16,-167,22,137
707,201901151x000043b6,10,10,-203,11,168
708,201901151x00006394,7,19,134,7,-160
709,201901151x000026e2,3,3,-111,24,-109
710,201901151x0005a6c0,20,20,-161,28,135
711,201901151x00000378,5,5,-120,4,100
712,201901151x00022138,21,21,-166,16,139
713,201901151x00015c52,12,12,-148,22,124
714,201901151x00004c30,13,13,126,9,-150
715,201901151x00038278,29,29,-139,15,117
716,201901151x0008fd6c,23,23,-117,31,-103
717,201901161x000945f0,25,25,127,29,-150
718,201901161x00001988,2,26,-234,2,192
719,201901161x000044c4,6,6,144,18,-172
720,201901161x00000384,14,14,130,1,-156
721,201901161x000b7c1e,27,30,-117,27,-103
722,201901171x00000844,1,1,-159,22,134
723,201901171x0005202a,28,19,-184,28,156
724,201901171x000432f4,24,20,-169,24,142
725,201901171x00043f48,23,21,-174,23,146
726,201901171x00005ea2,12,12,-167,11,141
727,201901171x0000f750,13,13,-121,17,102
728,201901171x00001416,8,7,-146,8,123
729,201901181x0002a2b0,15,25,139,15,-165
730,201901181x000012fc,6,9,-246,6,201
731,201901181x000010e0,5,10,-150,5,126
732,201901181x00002d5e,26,26,-259,3,209
733,201901181x000007d4,4,4,108,8,-129
734,201901181x000021ac,30,30,-104,2,-113
735,201901181x0000be24,12,16,-181,12,153
736,201901191x00000310,13,1,-267,13,214
737,201901191x0004a026,18,18,-184,28,154
738,201901191x00038274,19,19,-104,23,-115
739,201901191x0008b606,26,27,110,26,-131
740,201901191x0000cfc6,20,20,-130,10,109
741,201901191x00001f70,14,5,-127,14,106
742,201901191x00015eaa,24,11,-134,24,113
743,201901191x00002f08,4,21,-231,4,189
744,201901191x000064d8,22,22,-223,6,184
745,201901191x0000e058,7,7,-153,29,128
746,201901191x0003fe5c,31,31,-160,15,134
747,201901201x00016cd4,17,17,133,16,-158
748,201901201x00013170,9,27,107,9,-129
749,201901201x00019b9c,12,12,-229,24,188
750,201901201x0000d53c,25,8,-277,25,226
751,201901201x00003bd6,30,30,-150,3,126
752,201901211x0002a930,21,18,-110,21,-109
753,201901211x00005790,4,4,102,29,-123
754,201901211x0006c7a2,28,28,108,22,-129
755,201901211x0006e1c6,20,31,-184,20,154
756,201901221x00011bfc,26,26,-189,9,158
757,201901221x0000d534,17,17,122,12,-147
758,201901221x000030cc,3,27,-143,3,119
759,201901221x000080ec,25,6,-112,25,-107
760,201901221x0003f660,29,16,-138,29,116
761,201901231x0005099e,22,24,108,22,-130
762,201901231x00026c9e,20,18,-131,20,109
763,201901231x00005eb0,5,5,-225,25,182
764,201901231x00005b08,8,8,-192,16,158
765,201901231x0001767c,9,30,-117,9,-103
766,201901231x00078da8,21,31,-144,21,120
767,201901281x0001f922,14,14,117,23,-139
768,201901281x00008f74,11,15,-244,11,200
769,201901291x00000900,23,1,-164,23,137
770,201901291x00000438,2,10,-179,2,149
771,201901291x0000aba8,14,13,-115,14,-103
772,201901301x00000dfe,19,19,-175,2,147
773,201901301x00003fac,15,15,-103,7,-116
774,201901311x00000384,14,1,-212,14,175
775,201901311x00006dc8,13,11,-142,13,119
776,201901311x00010f7a,23,23,-140,10,118
777,201902011x00000b54,17,2,-169,17,141
778,201902011x00018f10,9,9,-114,31,-106
779,201902011x0002afba,19,19,-131,20,109
780,201902011x00000502,3,3,158,8,-189
781,201902011x00002f08,21,4,-100,21,-119
782,201902011x000029fe,7,12,124,7,-147
783,201902011x000030ba,15,15,-255,6,205
784,201902011x00033582,16,16,100,26,-119
785,201902021x0000f94c,22,10,-126,22,105
786,201902021x0005493c,30,18,-170,30,143
787,201902021x000063a6,4,4,118,31,-140
788,201902021x00022cf4,17,20,-189,17,159
789,201902021x00001418,11,5,-166,11,139
790,201902021x0002f2d8,19,21,-184,19,152
791,201902021x00022a08,12,12,-182,28,152
792,201902021x000030b8,7,13,134,7,-159
793,201902021x00000306,3,6,-127,3,106
794,201902021x0002afbe,14,14,-162,27,137
795,201902021x000945f0,29,29,-228,25,184
796,201902021x0000509e,8,8,-142,15,121
797,201902021x00057c46,23,23,-209,24,171
798,201902031x00011bfc,26,9,100,26,-120
799,201902031x00006dd8,5,5,-170,27,143
800,201902031x00000484,1,16,-117,1,-101
801,201902041x00041e90,19,19,-184,25,154
802,201902041x000282a0,28,13,-137,28,115
803,201902041x00034b28,14,14,-163,30,138
804,201902041x0000c520,8,8,-278,24,224
805,201902051x000002a4,1,1,-168,12,141
806,201902051x00000f6e,2,2,-103,20,-115
807,201902051x0000aa08,10,18,-120,10,100
808,201902051x0003dea0,17,27,-146,17,122
809,201902051x0000336a,22,4,-103,22,-116
810,201902051x00005788,5,5,-228,24,187
811,201902051x0001d802,28,11,-158,28,132
812,201902051x0004fc30,21,21,-288,25,231
813,201902051x00006390,9,15,-148,9,123
814,201902051x0000ff4c,31,7,-156,31,130
815,201902051x0007e698,29,23,-129,29,108
816,201902051x00043b2e,16,16,-221,30,181
817,201902061x00000310,13,13,128,1,-152
818,201902061x00000f5e,8,8,-330,6,263
819,201902071x00013eac,10,25,113,10,-136
820,201902071x0000037c,9,2,-100,9,-119
821,201902071x000a0028,29,26,-140,29,117
822,201902071x0004be74,17,17,-139,30,116
823,201902071x00003fc4,31,3,140,31,-168
824,201902071x000018d6,4,4,103,15,-123
825,201902071x000544a2,27,20,-175,27,147
826,201902071x000050a8,5,5,-107,23,-112
827,201902071x00005ea2,12,11,121,12,-143
828,201902071x0002f2d8,21,21,-169,19,141
829,201902071x0000772e,6,6,-117,24,-104
830,201902071x0002e1ca,28,14,-171,28,143
831,201902071x000083c2,22,7,-186,22,154
832,201902071x0001968a,16,16,-147,18,124
833,201902081x00004c30,9,13,-108,9,-109
834,201902091x00041e90,25,25,113,19,-136
835,201902091x00000d24,1,1,-247,28,204
836,201902091x0000008e,2,2,-153,3,128
837,201902091x000ac168,29,27,127,29,-152
838,201902091x00000b48,8,5,106,8,-127
839,201902091x0000f752,20,11,108,20,-129
840,201902091x0000ed96,12,12,-150,18,125
841,201902091x00006dd2,6,6,138,23,-164
842,201902091x00022426,14,14,-241,24,197
843,201902091x0003e680,22,22,-115,21,-105
844,201902091x00003fac,7,7,-176,15,148
845,201902091x000aadc4,30,30,138,26,-163
846,201902091x0001e2f2,10,31,-176,10,147
847,201902091x00001c0c,4,16,-161,4,136
848,201902101x000005a4,1,1,-193,18,160
849,201902101x0000142a,23,2,112,23,-134
850,201902101x00001420,17,17,-159,3,135
851,201902101x0000062e,7,4,112,7,-134
852,201902101x000037f0,11,11,134,9,-160
853,201902101x0003e680,22,21,-161,22,134
854,201902101x00012250,12,12,-142,20,118
855,201902101x00003db0,13,13,131,8,-156
856,201902111x0000e04a,15,14,101,15,-122
857,201902111x000d2f58,29,30,144,29,-173
858,201902111x0003b3d4,16,16,-185,28,155
859,201902121x00000510,1,1,-205,17,169
860,201902121x000005e6,2,2,102,12,-123
861,201902121x00008812,10,10,-149,16,126
862,201902121x000071c2,8,18,116,8,-139
863,201902121x000026da,19,4,-117,19,-102
864,201902121x000182a2,14,20,-163,14,136
865,201902121x00001e18,3,21,-249,3,203
866,201902121x000012fc,9,6,126,9,-151
867,201902121x000128be,22,22,-235,11,192
868,201902121x0000b5aa,7,7,-152,26,128
869,201902121x000a8d30,25,31,-247,25,200
870,201902121x0001b7f8,23,23,-209,13,172
871,201902131x00092796,24,24,108,30,-129
872,201902131x00030e94,15,15,-181,27,151
873,201902141x000572ec,22,25,135,22,-162
874,201902141x00004f7e,12,10,-143,12,120
875,201902141x0000b5a0,17,17,-160,11,134
876,201902141x00000306,3,3,-142,6,119
877,201902141x000046e6,4,4,114,26,-136
878,201902141x000c51fa,30,28,-146,30,124
879,201902141x000043c0,21,21,-166,5,139
880,201902141x0003f660,16,29,-173,16,146
881,201902141x00006394,7,7,-205,19,169
882,201902141x0001432e,8,31,-110,8,-109
883,201902141x00032aca,18,23,-177,18,148
884,201902151x000009c4,1,24,160,1,-193
885,201902151x000006d8,13,2,-149,13,125
886,201902151x00013170,9,9,-193,27,161
887,201902151x0000f752,11,20,-273,11,221
888,201902161x0000d53c,25,25,153,8,-184
889,201902161x00009bb0,9,9,-135,19,113
890,201902161x00009894,10,17,106,10,-127
891,201902161x0002e894,22,18,104,22,-125
892,201902161x00000d24,1,28,115,1,-137
893,201902161x00020472,12,12,-219,27,179
894,201902161x00000df6,14,14,-185,3,156
895,201902161x0002d7a2,26,15,-136,26,114
896,201902161x000d2f58,29,29,-280,30,221
897,201902161x000008e8,7,7,-214,5,175
898,201902161x00078da8,31,31,-130,21,109
899,201902161x00006dd2,6,23,-226,6,182
900,201902171x0002c038,24,24,157,16,-187
901,201902171x00000df6,14,3,115,14,-138
902,201902171x00000378,4,4,-136,5,114
903,201902171x00038dba,22,20,-114,22,-105
904,201902171x00000506,11,11,-101,2,-119
905,201902171x0000c358,15,15,-226,13,184
906,201902181x00001e0a,7,10,129,7,-153
907,201902181x000782ac,26,26,-233,25,188
908,201902181x00003db4,17,17,-160,6,133
909,201902181x0005a202,18,18,105,31,-126
910,201902181x0003b3d4,16,28,-102,16,-116
911,201902181x00000e10,1,29,-148,1,123
912,201902191x00004c30,13,9,-221,13,181
913,201902191x0002f2d8,21,19,-102,21,-117
914,201902191x000813d0,25,27,-153,25,129
915,201902191x000000de,4,4,-151,2,127
916,201902191x000432f4,24,20,-213,24,175
917,201902191x000010e0,5,5,-133,10,110
918,201902191x00008f74,15,11,145,15,-174
919,201902191x000037f2,7,14,105,7,-126
920,201902191x0000a6ce,22,22,-117,8,-102
921,201902201x0001e02e,26,26,-151,12,127
922,201902201x00032aca,18,18,-113,23,-106
923,201902201x00001420,17,3,-122,17,101
924,201902201x00001000,1,31,-140,1,118
925,201902211x00033916,19,19,101,22,-121
926,201902211x00020472,27,27,101,12,-120
927,201902211x000009ac,9,4,-104,9,-115
928,201902211x00001f70,5,5,-155,14,130
929,201902211x00001b5e,11,11,-153,6,129
930,201902211x000633e8,21,21,-234,28,190
931,201902211x000150c0,20,13,-114,20,-105
932,201902211x00038278,29,15,-110,29,-109
933,201902211x0000023a,7,7,-298,2,239
934,201902211x00005b08,16,8,-177,16,149
935,201902211x0009e6ec,25,30,-123,25,102
936,201902221x0006f18a,26,26,-268,24,215
937,201902221x0001c7d4,18,17,106,18,-128
938,201902221x00001b6a,20,3,-108,20,-111
939,201902221x000016fc,10,6,198,10,-243
940,201902221x0008fd6c,23,31,-164,23,136
941,201902231x00000a1a,2,2,109,16,-131
942,201902231x0001a868,10,10,105,29,-126
943,201902231x00009bb0,9,19,-109,9,-110
944,201902231x000777ba,27,27,-152,24,127
945,201902231x000051d0,4,4,-170,28,142
946,201902231x0002a930,18,21,-207,18,171
947,201902231x00006dc8,13,13,-140,11,116
948,201902231x0000e04a,14,14,118,15,-140
949,201902231x00000844,22,22,-134,1,112
950,201902231x00000b48,8,8,-190,5,158
951,201902231x0002792a,12,30,107,12,-129
952,201902241x0005eef0,25,25,110,23,-131
953,201902241x0001f920,19,17,-112,19,-107
954,201902241x00003808,29,3,162,29,-194
955,201902241x00038dba,20,20,-125,22,105
956,201902241x00008b0c,26,6,205,26,-253
957,201902241x0000dc90,16,16,-217,13,178
958,201902251x0000230e,4,18,-146,4,122
959,201902251x00001418,11,11,128,5,-152
960,201902251x0005c838,21,21,-267,27,217
961,201902251x0000d19e,7,7,-372,28,296
962,201902251x000002d2,8,8,-259,2,210
963,201902251x00092796,30,30,-158,24,133
964,201902261x000041bc,25,25,-133,4,111
965,201902261x00000e10,1,1,-108,29,-111
966,201902261x000147ac,9,9,-269,28,217
967,201902261x00007882,15,10,-155,15,130
968,201902261x00000238,5,3,108,5,-130
969,201902261x0001e02e,26,12,-114,26,-105
970,201902261x000007dc,14,14,-160,2,133
971,201902261x0003e680,22,22,-152,21,127
972,201902261x00063de4,31,31,-207,19,172
973,201902261x0003de9e,20,23,-152,20,128
974,201902261x00003706,16,16,-323,6,259
975,201902271x00031594,17,24,104,17,-124
976,201902271x0005493c,18,18,-187,30,157
977,201902271x00019916,26,11,175,26,-214
978,201902271x000030b8,7,13,188,7,-229
979,201902271x0000f75a,8,8,-248,27,203
980,201902281x0009e6ec,25,25,-172,30,143
981,201902281x00000100,1,1,-129,7,108
982,201902281x000069e4,10,10,-179,14,150
983,201902281x0005202a,19,28,100,19,-120
984,201902281x0000352c,12,12,-123,8,104
985,201902281x0000958e,27,6,119,27,-141
986,201902281x000063a6,31,31,-194,4,163
987,201903011x0009c14e,31,24,159,31,-189
988,201903011x000008f2,2,2,104,15,-125
989,201903011x0000cdfc,9,9,-135,22,113
990,201903011x00007e0e,14,11,111,14,-133
991,201903011x0000be24,16,12,-110,16,-108
992,201903011x00001b60,5,13,106,5,-127
993,201903011x0004f348,29,29,-165,18,138
994,201903011x00043f48,23,23,-103,21,-117
995,201903021x00002a10,25,25,-179,3,150
996,201903021x00000240,1,1,-364,11,286
997,201903021x000171a6,27,10,-234,27,190
998,201903021x0004e5f6,20,26,-189,20,159
999,201903021x000009ac,9,4,100,9,-120
1000,201903021x000426b4,28,28,102,17,-122
1001,201903021x000023c8,15,5,-119,15,100
1002,201903021x00033916,19,22,-172,19,145
1003,201903021x00000c22,7,7,-514,6,386
1004,201903021x000002d2,8,8,-273,2,220
1005,201903031x00036fd2,24,24,114,18,-137
1006,201903031x00010f7a,23,10,-134,23,112
1007,201903031x000004ba,6,4,-272,6,219
1008,201903031x00034048,21,20,118,21,-141
1009,201903031x000093fa,14,12,-163,14,136
1010,201903031x0000dc90,16,13,128,16,-152
1011,201903031x00047150,29,29,-299,17,242
1012,201903031x000f009a,31,31,-277,30,224
1013,201903041x00001b76,27,2,-127,27,107
1014,201903041x0000e5fa,8,26,-137,8,114
1015,201903051x0006703c,24,25,-163,24,136
1016,201903051x00000190,1,1,-136,9,113
1017,201903051x0000166e,18,18,-247,3,202
1018,201903051x00013168,19,19,-203,13,169
1019,201903051x000075d8,5,28,118,5,-141
1020,201903051x000043b6,10,11,195,10,-237
1021,201903051x00034048,21,21,-184,20,153
1022,201903051x00002022,12,12,-323,6,256
1023,201903051x000018d6,15,15,-187,4,157
1024,201903051x00008f7c,7,7,-201,23,167
1025,201903061x0005099e,22,24,159,22,-191
1026,201903061x0000fd3e,16,14,107,16,-129
1027,201903061x00012f46,30,30,171,8,-208
1028,201903061x000b6112,31,31,-158,26,133
1029,201903071x000782ac,25,25,109,26,-131
1030,201903071x00000064,1,1,-216,4,177
1031,201903071x00000b54,17,17,-132,2,110
1032,201903071x000232de,19,19,-127,18,107
1033,201903071x00000c28,3,3,-103,13,-116
1034,201903071x000b7c1e,27,27,-187,30,156
1035,201903071x0006c7a2,22,28,156,22,-186
1036,201903071x00002022,12,6,175,12,-212
1037,201903071x00007882,15,15,-135,10,112
1038,201903071x00007e20,29,29,-180,5,151
1039,201903071x00006dce,20,7,-257,20,209
1040,201903081x00005788,24,24,111,5,-133
1041,201903081x0000e050,23,9,-170,23,142
1042,201903081x00002ad8,4,4,102,20,-123
1043,201903081x0000a1fa,16,16,-347,11,276
1044,201903091x0008aa3c,25,25,-186,28,156
1045,201903091x000000c4,1,1,-466,6,354
1046,201903091x00007882,10,10,-144,15,121
1047,201903091x00000ca0,18,18,-157,2,133
1048,201903091x0001f920,17,19,-185,17,154
1049,201903091x0000f75a,8,27,138,8,-165
1050,201903091x0000bc70,9,21,-156,9,130
1051,201903091x000093fa,14,12,-148,14,124
1052,201903091x00006dc8,13,13,-181,11,151
1053,201903091x00074178,29,29,-144,22,120
1054,201903091x000003f4,7,7,-459,3,352
1055,201903091x000f009a,31,30,170,31,-205
1056,201903101x000802cc,28,24,-202,28,168
1057,201903101x000b6112,26,26,-147,31,123
1058,201903101x0000018a,4,4,-235,3,192
1059,201903101x00000400,15,15,-118,1,-101
1060,201903101x000288f6,16,16,-142,23,118
1061,201903111x00035610,17,17,-120,25,-100
1062,201903111x00008c7c,9,18,-101,9,-117
1063,201903111x00025708,27,27,-168,13,140
1064,201903111x00060c50,29,20,100,29,-120
1065,201903111x00004f7e,12,12,-110,10,-109
1066,201903111x00002ad0,14,14,-285,6,230
1067,201903111x00001416,7,8,-115,7,-104
1068,201903121x00049bd8,24,24,137,21,-162
1069,201903121x00000dfe,19,2,122,19,-146
1070,201903121x000001e4,10,10,-105,1,-114
1071,201903121x00019916,26,26,-437,11,338
1072,201903121x00000238,5,5,-344,3,275
1073,201903121x0001202e,15,15,-131,16,110
1074,201903121x000572ec,25,22,-231,25,189
1075,201903121x0007e698,29,23,-131,29,109
1076,201903131x0001b7fc,11,27,-300,11,241
1077,201903131x00006614,17,8,-237,17,195
1078,201903131x0002de68,30,30,-126,13,105
1079,201903141x0006703c,25,25,-153,24,128
1080,201903141x000008f2,15,2,147,15,-177
1081,201903141x000003f4,7,3,297,7,-377
1082,201903141x000633e8,21,28,166,21,-201
1083,201903141x0002afba,19,20,-120,19,100
1084,201903141x00001798,12,12,-131,5,110
1085,201903141x000064d8,6,6,222,22,-274
1086,201903141x0000fd3e,16,14,107,16,-128
1087,201903141x00005790,4,29,-215,4,176
1088,201903141x00000900,23,23,-124,1,104
1089,201903151x00002efc,10,10,-140,9,118
1090,201903151x00022cf8,26,26,-295,13,237
